anchor_id,anchor_raw,anchor_text,rank,neighbor_id,neighbor_raw,neighbor_text,cosine_similarity
13885,/m/09743,Pashtun,7,7985,/m/07q9q2,A.C. Perugia Calcio,0.9356439113616943
13885,/m/09743,Pashtun,8,8552,/m/0173s9,Marlborough College,0.9354503154754639
13885,/m/09743,Pashtun,9,9702,/m/01f1ps,Fukushima Prefecture,0.9337007403373718
13885,/m/09743,Pashtun,10,10828,/m/0b6k40,Gresham's School,0.9323702454566956
5635,/m/01_sz1,Synthpunk,1,6666,/m/026s90,PolyGram,0.934869110584259
5635,/m/01_sz1,Synthpunk,2,12999,/m/05397h,Holby City,0.9319779276847839
5635,/m/01_sz1,Synthpunk,3,11799,/m/08vlns,Latin pop,0.9309409856796265
5635,/m/01_sz1,Synthpunk,4,11724,/m/0136kr,Liberal Party of Canada,0.9308306574821472
5635,/m/01_sz1,Synthpunk,5,3656,/m/05m_jsg,Killers,0.930502712726593
5635,/m/01_sz1,Synthpunk,6,6750,/m/07k2x,"Toho Co., Ltd.",0.9304705858230591
5635,/m/01_sz1,Synthpunk,7,8234,/m/096cw_,FC Barcelona B,0.9272728562355042
5635,/m/01_sz1,Synthpunk,8,12208,/m/0hx5f,Durham,0.926935076713562
5635,/m/01_sz1,Synthpunk,9,7718,/m/05gc0h,Sreenivasan,0.9266020059585571
5635,/m/01_sz1,Synthpunk,10,8273,/m/0fkwzs,Phineas and Ferb,0.9264055490493774
9891,/m/01kqq7,Wild at Heart,1,6238,/m/04cppj,Road Trip,0.9706090092658997
9891,/m/01kqq7,Wild at Heart,2,4817,/m/0bh8tgs,Battleship,0.9704824686050415
9891,/m/01kqq7,Wild at Heart,3,3019,/m/02x6dqb,Annie,0.9698007106781006
9891,/m/01kqq7,Wild at Heart,4,67,/m/0gtsx8c,American Reunion,0.969095766544342
9891,/m/01kqq7,Wild at Heart,5,8893,/m/087pfc,Click,0.9673899412155151
9891,/m/01kqq7,Wild at Heart,6,4421,/m/0gkz3nz,Moonrise Kingdom,0.9673093557357788
9891,/m/01kqq7,Wild at Heart,7,2101,/m/020y73,Enemy at the Gates,0.9672572612762451
9891,/m/01kqq7,Wild at Heart,8,10926,/m/04fjzv,The Shining,0.96685791015625
9891,/m/01kqq7,Wild at Heart,9,3168,/m/09g7vfw,Dark Shadows,0.9666732549667358
9891,/m/01kqq7,Wild at Heart,10,639,/m/087wc7n,The Lorax,0.9663158059120178
4333,/m/09gb_4p,127 Hours,1,35,/m/0d90m,X-Men,0.9601923227310181
4333,/m/09gb_4p,127 Hours,2,4857,/m/0jqj5,The Deer Hunter,0.9513452649116516
4333,/m/09gb_4p,127 Hours,3,4341,/m/017jd9,The Lord of the Rings: The Return of the King,0.9503044486045837
4333,/m/09gb_4p,127 Hours,4,6204,/m/0180mw,ER,0.950254499912262
4333,/m/09gb_4p,127 Hours,5,6466,/m/059lwy,Over the Top,0.9485058784484863
4333,/m/09gb_4p,127 Hours,6,6963,/m/0yzbg,Dead Poets Society,0.9441754817962646
4333,/m/09gb_4p,127 Hours,7,8492,/m/0cq806,A Man for All Seasons,0.9411985278129578
4333,/m/09gb_4p,127 Hours,8,2120,/m/0c_j9x,Murder on the Orient Express,0.940708339214325
4333,/m/09gb_4p,127 Hours,9,3134,/m/01rwyq,Malcolm X,0.9402291178703308
4333,/m/09gb_4p,127 Hours,10,3481,/m/03cw411,The Reader,0.940079927444458
13223,/m/04qp06,Rakesh Roshan,1,6711,/m/0dyjz,West Midlands,0.9667149186134338
13223,/m/04qp06,Rakesh Roshan,2,12378,/m/0d3ff,Wuppertal,0.9595962166786194
13223,/m/04qp06,Rakesh Roshan,3,14226,/m/03j2ts,Gold Medal of the Royal Astronomical Society,0.9590733051300049
13223,/m/04qp06,Rakesh Roshan,4,13369,/m/0ccxx6,Post-metal,0.9588409662246704
13223,/m/04qp06,Rakesh Roshan,5,13226,/m/025rst1,Mecklenburg County,0.9587504863739014
13223,/m/04qp06,Rakesh Roshan,6,14259,/m/019y_2,Harlem Renaissance,0.9578665494918823
13223,/m/04qp06,Rakesh Roshan,7,13760,/m/0fs44,Rabat,0.9568577408790588
13223,/m/04qp06,Rakesh Roshan,8,12433,/m/0mvn6,Spartanburg County,0.9556769132614136
13223,/m/04qp06,Rakesh Roshan,9,12983,/m/03mq33,SK Slavia Prague,0.9552030563354492
13223,/m/04qp06,Rakesh Roshan,10,14182,/m/01z28q,Irvine,0.9551142454147339
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,1,2630,/m/04mqgr,Tony Award for Best Book of a Musical,0.9609984159469604
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,2,608,/m/09qj50,Primetime Emmy Award for Outstanding Lead Actress - Comedy Series,0.9584693312644958
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,3,3241,/m/03qgjwc,Independent Spirit Award for Best Supporting Female,0.9560285210609436
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,4,1250,/m/054krc,Golden Globe Award for Best Original Score,0.955763041973114
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,5,2773,/m/057xs89,MTV Movie Award for Best Villain,0.9545321464538574
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,6,739,/m/02x1dht,Satellite Award for Best Original Screenplay,0.9539545774459839
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,7,2369,/m/09qs08,Primetime Emmy Award for Outstanding Supporting Actress - Comedy Series,0.9534119367599487
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,8,4527,/m/01c99j,Grammy Award for Best Female Pop Vocal Performance,0.9504644274711609
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,9,6912,/m/027571b,Los Angeles Film Critics Association Award for Best Actress,0.9499406814575195
711,/m/09qv3c,Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series,10,1127,/m/0gs9p,Academy Award for Best Director,0.949700117111206
11955,/m/02dwpf,Relief pitcher,1,9275,/m/027g8gr,ASAP,0.9127480983734131
11955,/m/02dwpf,Relief pitcher,2,10150,/m/0rmby,Fort Myers,0.9013313055038452
11955,/m/02dwpf,Relief pitcher,3,11292,/m/0n4yq,Santa Fe County,0.8981753587722778
11955,/m/02dwpf,Relief pitcher,4,13202,/m/07s4l,Typhoid fever,0.8964325189590454
11955,/m/02dwpf,Relief pitcher,5,14265,/m/0c55fj,BBC HD,0.8952614068984985
11955,/m/02dwpf,Relief pitcher,6,6014,/m/0gs0g,Nelson,0.8949187397956848
11955,/m/02dwpf,Relief pitcher,7,13665,/m/0fg1g,Haifa,0.8934493064880371
11955,/m/02dwpf,Relief pitcher,8,13581,/m/01hhyb,Sault Ste. Marie,0.8909109830856323
11955,/m/02dwpf,Relief pitcher,9,7995,/m/0n5jm,Burlington County,0.8897976875305176
11955,/m/02dwpf,Relief pitcher,10,3850,/m/04mnts,AC Ajaccio,0.8897308111190796
7527,/m/02kcz,Equatorial Guinea,1,6547,/m/05cc1,Niger,0.9153082966804504
7527,/m/02kcz,Equatorial Guinea,2,5829,/m/05tr7,Palau,0.9089237451553345
7527,/m/02kcz,Equatorial Guinea,3,3898,/m/047t_,Kiribati,0.908262312412262
7527,/m/02kcz,Equatorial Guinea,4,4483,/m/04tr1,Malawi,0.9051594138145447
7527,/m/02kcz,Equatorial Guinea,5,4445,/m/03gyl,Haiti,0.9000223875045776
7527,/m/02kcz,Equatorial Guinea,6,4154,/m/0166v,Botswana,0.8949159979820251
7527,/m/02kcz,Equatorial Guinea,7,9372,/m/01n8qg,Solomon Islands,0.8898006081581116
7527,/m/02kcz,Equatorial Guinea,8,2069,/m/07z5n,Vanuatu,0.8886446952819824
7527,/m/02kcz,Equatorial Guinea,9,11006,/m/01nqj,Cape Verde,0.8825539946556091
7527,/m/02kcz,Equatorial Guinea,10,7590,/m/01nyl,Central African Republic,0.8820425271987915
8785,/m/03l78j,Florida Atlantic University,1,11135,/m/05gjfk,Sandefjord Fotball,0.9578452706336975
8785,/m/03l78j,Florida Atlantic University,2,2726,/m/04344j,Centre College,0.9565995931625366
8785,/m/03l78j,Florida Atlantic University,3,6991,/m/02j04_,Trinity College,0.9564718008041382
8785,/m/03l78j,Florida Atlantic University,4,12874,/m/06z9k8,SD Eibar,0.9546581506729126
8785,/m/03l78j,Florida Atlantic University,5,12712,/m/02hfgl,Saitama Seibu Lions,0.9522917866706848
8785,/m/03l78j,Florida Atlantic University,6,9583,/m/04gd8j,Santa Monica College,0.9512852430343628
8785,/m/03l78j,Florida Atlantic University,7,5323,/m/035ktt,University of New Orleans,0.9476865530014038
8785,/m/03l78j,Florida Atlantic University,8,10358,/m/04999m,U.S. Lecce,0.9475196599960327
8785,/m/03l78j,Florida Atlantic University,9,4969,/m/06khkb,Al Ain FC,0.9474492073059082
8785,/m/03l78j,Florida Atlantic University,10,8278,/m/05cl8y,Koch Entertainment,0.9472246766090393
2045,/m/01lb14,Road running,1,1754,/m/01cgz,Boxing,0.9375213384628296
2045,/m/01lb14,Road running,2,4404,/m/07jbh,Table tennis,0.9325530529022217
2045,/m/01lb14,Road running,3,1162,/m/0w0d,Archery,0.9317368865013123
2045,/m/01lb14,Road running,4,6453,/m/01sgl,Cycling,0.9266789555549622
2045,/m/01lb14,Road running,5,2396,/m/01z27,Cross-country skiing,0.9258622527122498
2045,/m/01lb14,Road running,6,2769,/m/071t0,Shooting sport,0.9245933890342712
2045,/m/01lb14,Road running,7,4235,/m/06z68,Synchronized swimming,0.9195827841758728
2045,/m/01lb14,Road running,8,4043,/m/064vjs,Canoe Sprint,0.919314980506897
2045,/m/01lb14,Road running,9,3094,/m/09qgm,Snowboarding,0.9187103509902954
2045,/m/01lb14,Road running,10,526,/m/07gyv,Taekwondo,0.918016254901886
6201,/m/01pfpt,Krautrock,1,185,/m/0827d,World music,0.9481732845306396
6201,/m/01pfpt,Krautrock,2,12990,/m/03_3z4,Egypt national football team,0.9455863237380981
6201,/m/01pfpt,Krautrock,3,8022,/m/01y998,Pacific War,0.9384057521820068
6201,/m/01pfpt,Krautrock,4,4306,/m/05xzcz,Saba Qom F.C.,0.9346498847007751
6201,/m/01pfpt,Krautrock,5,7842,/m/01flzq,Hardcore hip hop,0.9342272877693176
6201,/m/01pfpt,Krautrock,6,7067,/m/06jwys,SpVgg Unterhaching,0.9340990781784058
6201,/m/01pfpt,Krautrock,7,10625,/m/03915c,Hamilton Tiger-Cats,0.933942437171936
6201,/m/01pfpt,Krautrock,8,2540,/m/02v4vl,FC Hansa Rostock,0.932739794254303
6201,/m/01pfpt,Krautrock,9,6070,/m/021f30,Tokyo Yakult Swallows,0.9323353171348572
6201,/m/01pfpt,Krautrock,10,14001,/m/0148xv,Hanging,0.9320310354232788
1291,/m/045c66,Aidan Quinn,1,8752,/m/0chw_,Jodie Foster,0.963346540927887
1291,/m/045c66,Aidan Quinn,2,10199,/m/0b25vg,Amy Adams,0.9577085375785828
1291,/m/045c66,Aidan Quinn,3,8504,/m/09_99w,David Fury,0.956679105758667
1291,/m/045c66,Aidan Quinn,4,8502,/m/0gpprt,Thomas McCarthy,0.9562450051307678
1291,/m/045c66,Aidan Quinn,5,4498,/m/0205dx,Danny Glover,0.9558136463165283
1291,/m/045c66,Aidan Quinn,6,11338,/m/01mxqyk,BeBe Winans,0.9556854963302612
1291,/m/045c66,Aidan Quinn,7,7473,/m/03mszl,Gillian Welch,0.9556211829185486
1291,/m/045c66,Aidan Quinn,8,12211,/m/04v7kt,Idris Elba,0.9543173909187317
1291,/m/045c66,Aidan Quinn,9,2084,/m/01vhb0,Anne Heche,0.9542973041534424
1291,/m/045c66,Aidan Quinn,10,7303,/m/087qxp,Sam Means,0.9540970325469971
9044,/m/09bkc6,A.S. Varese 1910,1,9920,/m/0x2fg,Homicide,0.9609001874923706
9044,/m/09bkc6,A.S. Varese 1910,2,13074,/m/07lqg0,Biologist,0.9582542181015015
9044,/m/09bkc6,A.S. Varese 1910,3,777,/m/04jjy,Lesbian,0.9554768800735474
9044,/m/09bkc6,A.S. Varese 1910,4,1647,/m/01c58j,Bob Clampett,0.9551445841789246
9044,/m/09bkc6,A.S. Varese 1910,5,14022,/m/02v1ws,Bollingen Prize,0.9544640183448792
9044,/m/09bkc6,A.S. Varese 1910,6,6929,/m/01v90t,Robert Morley,0.9542956948280334
9044,/m/09bkc6,A.S. Varese 1910,7,14045,/m/0_jsl,Warwick,0.9541664123535156
9044,/m/09bkc6,A.S. Varese 1910,8,4797,/m/06d4h,Racism,0.9526781439781189
9044,/m/09bkc6,A.S. Varese 1910,9,10658,/m/030ykh,Bridgeport Sound Tigers,0.952409565448761
9044,/m/09bkc6,A.S. Varese 1910,10,12551,/m/0425gc,Pohang Steelers,0.9520578980445862
4803,/m/03pnvq,Shueisha,1,14185,/m/06b0n3,Sexploitation film,0.9603254199028015
4803,/m/03pnvq,Shueisha,2,4972,/m/0l_q9,Juneau,0.9573861360549927
4803,/m/03pnvq,Shueisha,3,14096,/m/05fny,Nebula,0.9570527672767639
4803,/m/03pnvq,Shueisha,4,9146,/m/0m40d,Traditional pop music,0.9550444483757019
4803,/m/03pnvq,Shueisha,5,12676,/m/01n4bh,Acid jazz,0.9535504579544067
4803,/m/03pnvq,Shueisha,6,8944,/m/0g293,Latin American music,0.9495406746864319
4803,/m/03pnvq,Shueisha,7,14503,/m/04y41,Modernism,0.9494922161102295
4803,/m/03pnvq,Shueisha,8,14217,/m/08lg0g,Silkeborg IF,0.948816180229187
4803,/m/03pnvq,Shueisha,9,13121,/m/0gyr_7,ABC1,0.9486420750617981
4803,/m/03pnvq,Shueisha,10,11346,/m/098z9w,WCW WorldWide,0.9477514624595642
13588,/m/0nm9y,Aroostook County,1,11542,/m/02y8bn,Chris Pronger,0.9526231288909912
13588,/m/0nm9y,Aroostook County,2,13642,/m/0flsf,Arnhem,0.9523483514785767
13588,/m/0nm9y,Aroostook County,3,13208,/m/0f11p,"Somerville College, Oxford",0.952212929725647
13588,/m/0nm9y,Aroostook County,4,13718,/m/0dcrb,Cerebral palsy,0.9477440714836121
13588,/m/0nm9y,Aroostook County,5,11184,/m/0ghvb,University of Northern Iowa,0.9477092623710632
13588,/m/0nm9y,Aroostook County,6,6711,/m/0dyjz,West Midlands,0.9463351964950562
13588,/m/0nm9y,Aroostook County,7,11477,/m/036921,Culinary Institute of America,0.9452413320541382
13588,/m/0nm9y,Aroostook County,8,12378,/m/0d3ff,Wuppertal,0.9445849657058716
13588,/m/0nm9y,Aroostook County,9,7995,/m/0n5jm,Burlington County,0.9444871544837952
13588,/m/0nm9y,Aroostook County,10,13946,/m/01jp4s,Bergamo,0.9436540603637695
10299,/m/0ggyr,Como,1,13445,/m/0lg0r,Ponce,0.9607368111610413
10299,/m/0ggyr,Como,2,10385,/m/04g_wd,Wong Jim,0.9604427218437195
10299,/m/0ggyr,Como,3,14540,/m/0q96,Australian Labor Party,0.9597855806350708
10299,/m/0ggyr,Como,4,3533,/m/0b_6zk,1996 NCAA Men's Division I Basketball Tournament,0.9597152471542358
10299,/m/0ggyr,Como,5,5584,/m/02__94,Frank Borzage,0.9596650004386902
10299,/m/0ggyr,Como,6,14251,/m/09wc5,Shiraz,0.9586181640625
10299,/m/0ggyr,Como,7,6115,/m/0kh3,Motor neuron disease,0.9562586545944214
10299,/m/0ggyr,Como,8,1226,/m/03fghg,Toshiyuki Morikawa,0.9560229182243347
10299,/m/0ggyr,Como,9,12186,/m/09xzd,Chevrolet,0.955878734588623
10299,/m/0ggyr,Como,10,13928,/m/0dd2f,Kill Rock Stars,0.9556724429130554
10133,/m/0cw67g,Richard A. Baker,1,6268,/m/0g9zcgx,Ve Neill,0.9101640582084656
10133,/m/0cw67g,Richard A. Baker,2,524,/m/0284n42,Kevin O'Connell,0.8817627429962158
10133,/m/0cw67g,Richard A. Baker,3,3614,/m/0bbxx9b,Randy Thom,0.8703368306159973
10133,/m/0cw67g,Richard A. Baker,4,8134,/m/09thp87,Gethin Creagh,0.8643849492073059
10133,/m/0cw67g,Richard A. Baker,5,9487,/m/027y151,Willie D. Burton,0.8513662815093994
10133,/m/0cw67g,Richard A. Baker,6,1422,/m/09rp4r_,Mark Berger,0.8449119925498962
10133,/m/0cw67g,Richard A. Baker,7,1769,/m/04ktcgn,Christopher Boyes,0.8300411105155945
10133,/m/0cw67g,Richard A. Baker,8,7395,/m/03m49ly,Skip Lievsay,0.8274757862091064
10133,/m/0cw67g,Richard A. Baker,9,5343,/m/065ydwb,Anna Camp,0.8134647011756897
10133,/m/0cw67g,Richard A. Baker,10,1720,/m/0c94fn,Gary Rydstrom,0.8071597814559937
14507,/m/01lk31,Governor of Massachusetts,1,14019,/m/043fz4,"Natsume Co., Ltd",0.959159791469574
14507,/m/01lk31,Governor of Massachusetts,2,10693,/m/0m2mk,Sussex County,0.9579029083251953
14507,/m/01lk31,Governor of Massachusetts,3,2175,/m/03jm6c,Steve Gerber,0.954589307308197
14507,/m/01lk31,Governor of Massachusetts,4,10607,/m/03hzkq,K. Balachander,0.953930675983429
14507,/m/01lk31,Governor of Massachusetts,5,8653,/m/01b39j,Target Corporation,0.9536641240119934
14507,/m/01lk31,Governor of Massachusetts,6,4937,/m/0gd70t,FC Unirea Urziceni,0.953644871711731
14507,/m/01lk31,Governor of Massachusetts,7,14329,/m/0h9vh,Guangdong Province,0.9531995058059692
14507,/m/01lk31,Governor of Massachusetts,8,14321,/m/04knq3,California Department of Parks and Recreation,0.952649712562561
14507,/m/01lk31,Governor of Massachusetts,9,10089,/m/0m76b,Roger Corman,0.9524948596954346
14507,/m/01lk31,Governor of Massachusetts,10,12969,/m/01fzpw,Illegal drug trade,0.9519888162612915
14118,/m/0hv7l,Busan,1,13364,/m/017j7y,Surrey,0.9501327276229858
14118,/m/0hv7l,Busan,2,10060,/m/0cy8v,Columbia,0.9460682272911072
14118,/m/0hv7l,Busan,3,13345,/m/01vfwd,East Java,0.9435071349143982
14118,/m/0hv7l,Busan,4,9748,/m/03__77,Uzbekistan national football team,0.9410499334335327
14118,/m/0hv7l,Busan,5,13842,/m/0166b8,Yunnan,0.9390818476676941
14118,/m/0hv7l,Busan,6,220,/m/081pw,World War II,0.9371976256370544
14118,/m/0hv7l,Busan,7,12478,/m/0225v9,Northeastern University,0.9365401268005371
14118,/m/0hv7l,Busan,8,12564,/m/01t4p0,Southport,0.9359687566757202
14118,/m/0hv7l,Busan,9,8022,/m/01y998,Pacific War,0.9354732632637024
14118,/m/0hv7l,Busan,10,5924,/m/03y5ky,Valparaiso University,0.9349485039710999
5925,/m/0123r4,Band Aid,1,5562,/m/02dw1_,The Incredible String Band,0.8988451957702637
5925,/m/0123r4,Band Aid,2,2657,/m/01vrwfv,Chicago,0.8916361927986145
5925,/m/0123r4,Band Aid,3,3916,/m/07yg2,The Velvet Underground,0.8906271457672119
5925,/m/0123r4,Band Aid,4,1483,/m/01wv9xn,Pink Floyd,0.882600724697113
5925,/m/0123r4,Band Aid,5,5006,/m/06nv27,Spinal Tap,0.8803510665893555
5925,/m/0123r4,Band Aid,6,3258,/m/05563d,The Mothers of Invention,0.8785991072654724
5925,/m/0123r4,Band Aid,7,5964,/m/07bzp,The Doors,0.8781737089157104
5925,/m/0123r4,Band Aid,8,7340,/m/06gcn,Roxy Music,0.8773759603500366
5925,/m/0123r4,Band Aid,9,7945,/m/017lb_,Blondie,0.8729686737060547
5925,/m/0123r4,Band Aid,10,507,/m/04rcr,Metallica,0.87087482213974
9459,/m/019vsw,Harrow School,1,7203,/m/01n4nd,Colchester,0.9172428250312805
9459,/m/019vsw,Harrow School,2,12163,/m/013f1h,Traverse City,0.9146670699119568
9459,/m/019vsw,Harrow School,3,8000,/m/07vfz,"University of California, San Francisco",0.9109728336334229
9459,/m/019vsw,Harrow School,4,9686,/m/0k9ts,Delta Air Lines,0.9087191820144653
9459,/m/019vsw,Harrow School,5,2613,/m/078lk,Sardinia,0.907870352268219
9459,/m/019vsw,Harrow School,6,14382,/m/05sz6,Provisional Irish Republican Army,0.9055881500244141
9459,/m/019vsw,Harrow School,7,12783,/m/0n5xb,Rockingham County,0.9054834246635437
9459,/m/019vsw,Harrow School,8,12538,/m/01nn7r,"Corpus Christi College, Cambridge",0.9037266969680786
9459,/m/019vsw,Harrow School,9,10768,/m/07_dn,Verizon Communications,0.9026225209236145
9459,/m/019vsw,Harrow School,10,1354,/m/020lpx,Moscow Oblast,0.9020189046859741
3150,/m/01wyy_,John Milius,1,8210,/m/01nr36,Tim Robbins,0.9631133079528809
3150,/m/01wyy_,John Milius,2,2435,/m/04k25,Lars von Trier,0.9631103277206421
3150,/m/01wyy_,John Milius,3,2551,/m/0b_7k,Peter Bogdanovich,0.9600293040275574
3150,/m/01wyy_,John Milius,4,2083,/m/011zd3,Lucy Liu,0.9586519598960876
3150,/m/01wyy_,John Milius,5,4388,/m/0f7hc,Eddie Murphy,0.9585616588592529
3150,/m/01wyy_,John Milius,6,9244,/m/01gbn6,Kevin Kline,0.9581613540649414
3150,/m/01wyy_,John Milius,7,6789,/m/0z05l,Graham Greene,0.9578205347061157
3150,/m/01wyy_,John Milius,8,6876,/m/03m6_z,Ryan Gosling,0.957722544670105
3150,/m/01wyy_,John Milius,9,1104,/m/0blbxk,Taraji P. Henson,0.957056999206543
3150,/m/01wyy_,John Milius,10,1664,/m/01t07j,Louis Malle,0.9570345878601074
11543,/m/0hn2q,Philadelphia Flyers,1,12990,/m/03_3z4,Egypt national football team,0.9598948359489441
11543,/m/0hn2q,Philadelphia Flyers,2,12577,/m/02b168,Leyton Orient F.C.,0.9519448280334473
11543,/m/0hn2q,Philadelphia Flyers,3,13068,/m/01g_k3,"Split, Croatia",0.9517183899879456
11543,/m/0hn2q,Philadelphia Flyers,4,13043,/m/0hm2b,New Jersey Devils,0.9496139883995056
11543,/m/0hn2q,Philadelphia Flyers,5,9748,/m/03__77,Uzbekistan national football team,0.9495530724525452
11543,/m/0hn2q,Philadelphia Flyers,6,7259,/m/02px_23,TCU Horned Frogs football,0.9493904709815979
11543,/m/0hn2q,Philadelphia Flyers,7,10498,/m/0425hg,Jeju United FC,0.9491164684295654
11543,/m/0hn2q,Philadelphia Flyers,8,6070,/m/021f30,Tokyo Yakult Swallows,0.9478743672370911
11543,/m/0hn2q,Philadelphia Flyers,9,5109,/m/0329nn,Romania national football team,0.9473442435264587
11543,/m/0hn2q,Philadelphia Flyers,10,12768,/m/0plxn,Selma,0.9460776448249817
1139,/m/0n5fl,Hunterdon County,1,10992,/m/0m2dk,Yavapai County,0.9070961475372314
1139,/m/0n5fl,Hunterdon County,2,6847,/m/07x4c,United States Military Academy,0.9056017994880676
1139,/m/0n5fl,Hunterdon County,3,9240,/m/01yqqv,Bradley University,0.9030084609985352
1139,/m/0n5fl,Hunterdon County,4,10708,/m/0f4y3,Columbia County,0.9020555019378662
1139,/m/0n5fl,Hunterdon County,5,3197,/m/0123_x,Province of Barcelona,0.9010266065597534
1139,/m/0n5fl,Hunterdon County,6,4718,/m/0k3kg,Norfolk County,0.900338351726532
1139,/m/0n5fl,Hunterdon County,7,9109,/m/01z8f0,Chichester,0.8989920616149902
1139,/m/0n5fl,Hunterdon County,8,12245,/m/0l38g,Tuolumne County,0.897817850112915
1139,/m/0n5fl,Hunterdon County,9,11257,/m/0fhzf,Belgrade,0.8973079919815063
1139,/m/0n5fl,Hunterdon County,10,6625,/m/0k3hn,Essex County,0.8959351778030396
750,/m/026dg51,Courtney Simon,1,2263,/m/01hkhq,Helen Mirren,0.9668862819671631
750,/m/026dg51,Courtney Simon,2,7466,/m/0h0yt,Stephen Fry,0.961129367351532
750,/m/026dg51,Courtney Simon,3,9906,/m/044mvs,Ian Somerhalder,0.9572373628616333
750,/m/026dg51,Courtney Simon,4,3779,/m/01m15br,Chris Thile,0.9571715593338013
750,/m/026dg51,Courtney Simon,5,745,/m/0pz7h,Tina Fey,0.9564977288246155
750,/m/026dg51,Courtney Simon,6,1691,/m/07s6prs,Mark Salling,0.9556781053543091
750,/m/026dg51,Courtney Simon,7,1923,/m/03_wj_,Evangeline Lilly,0.9541139006614685
750,/m/026dg51,Courtney Simon,8,7632,/m/0crvfq,D.W. Moffett,0.9524416923522949
750,/m/026dg51,Courtney Simon,9,2539,/m/07sgfsl,Naya Rivera,0.952247679233551
750,/m/026dg51,Courtney Simon,10,558,/m/0187y5,Burt Reynolds,0.9518600702285767
10834,/m/025r_t,Derby,1,2581,/m/02qdgx,Blue-eyed soul,0.9590367674827576
10834,/m/025r_t,Derby,2,9336,/m/05hyzx,Gil Vicente F.C.,0.9582644701004028
10834,/m/025r_t,Derby,3,6844,/m/01hcvm,Skate punk,0.9547891616821289
10834,/m/025r_t,Derby,4,14422,/m/09d_r,Mountain,0.9542691111564636
10834,/m/025r_t,Derby,5,10720,/m/0ymcz,"St John's College, Oxford",0.9501659870147705
10834,/m/025r_t,Derby,6,10165,/m/06vnh2,Werner Stengel,0.9483284950256348
10834,/m/025r_t,Derby,7,13862,/m/02nddq,TVT Records,0.9479974508285522
10834,/m/025r_t,Derby,8,10210,/m/04h5tx,Cape Verde national football team,0.9478778839111328
10834,/m/025r_t,Derby,9,777,/m/04jjy,Lesbian,0.9473027586936951
10834,/m/025r_t,Derby,10,12174,/m/06q02g,Heracles Almelo,0.9471917748451233
3733,/m/0184tc,Labyrinth,1,4971,/m/01pvxl,Anastasia,0.968268871307373
3733,/m/0184tc,Labyrinth,2,5370,/m/0dll_t2,This Means War,0.9675318598747253
3733,/m/0184tc,Labyrinth,3,1521,/m/02r8hh_,Persepolis,0.9658645987510681
3733,/m/0184tc,Labyrinth,4,9375,/m/07jqjx,Oliver Twist,0.9644960165023804
3733,/m/0184tc,Labyrinth,5,3493,/m/02vr3gz,The Orphanage,0.9640567302703857
3733,/m/0184tc,Labyrinth,6,1075,/m/04hwbq,Toy Story 3,0.9639409184455872
3733,/m/0184tc,Labyrinth,7,9577,/m/0g57wgv,The Perks of Being a Wallflower,0.9631058573722839
3733,/m/0184tc,Labyrinth,8,8365,/m/05zvzf3,A Prophet,0.9629719853401184
3733,/m/0184tc,Labyrinth,9,7182,/m/02v570,Fahrenheit 9/11,0.9612534046173096
3733,/m/0184tc,Labyrinth,10,6651,/m/09v3jyg,Winnie the Pooh,0.9608424305915833
12665,/m/02gnj2,Len Wein,1,11595,/m/04bdpf,Richard Roundtree,0.9598186612129211
12665,/m/02gnj2,Len Wein,2,13817,/m/06z9f8,Xerez CD,0.95878666639328
12665,/m/02gnj2,Len Wein,3,6118,/m/04s934,Lowell High School,0.952174961566925
12665,/m/02gnj2,Len Wein,4,10328,/m/02x8s9,Steve Englehart,0.9500376582145691
12665,/m/02gnj2,Len Wein,5,11663,/m/0135cw,Bharatiya Janata Party,0.9497269988059998
12665,/m/02gnj2,Len Wein,6,10591,/m/067hq2,Lori Alan,0.9492864608764648
12665,/m/02gnj2,Len Wein,7,14125,/m/01nd9f,Riot grrrl,0.9492020010948181
12665,/m/02gnj2,Len Wein,8,2993,/m/0glmv,Dan Castellaneta,0.9487559795379639
12665,/m/02gnj2,Len Wein,9,11717,/m/07gknc,Brian Drummond,0.9468891024589539
12665,/m/02gnj2,Len Wein,10,9076,/m/04rvy8,Ronald Neame,0.9461097121238708
4741,/m/011ycb,Quiz Show,1,4678,/m/07k2mq,Requiem for a Dream,0.9719038605690002
4741,/m/011ycb,Quiz Show,2,7274,/m/01mgw,"Crouching Tiger, Hidden Dragon",0.969653844833374
4741,/m/011ycb,Quiz Show,3,7485,/m/0hvvf,Bonnie and Clyde,0.9679712057113647
