entity_id,entity_raw,entity_text,dominant_relation,amp_00,amp_01,amp_02,amp_03,amp_04,amp_05,amp_06,amp_07,amp_08,amp_09,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
6248,/m/03c0t9,San Lorenzo de Almagro,sports sports position players. sports sports team roster team,0.0554956868+0.0102000032j,0.0624965131+0.0297422949j,0.0520543642+0.0017832473j,0.0583627075+0.0266548172j,0.0700995028-0.0041457801j,0.0875642896+0.0093733128j,0.0648175031-0.0203473531j,0.0857736915-0.0014334458j,0.0644506216+0.0370749496j,0.0754549801+0.0939083695j,0.0637279153+0.0250252541j,0.0664033368+0.0845344588j,0.0806694701-0.0112057021j,0.1378844231+0.0144349001j,0.0710759386-0.0286791380j,0.1283770800+0.0027008129j,0.0606315583-0.0104380623j,0.0680600256-0.0123193767j,0.0553692356-0.0193996392j,0.0638735741-0.0116369044j,0.0726736486-0.0435689986j,0.0741684884-0.0561007075j,0.0569752157-0.0608126931j,0.0635806397-0.0618994012j,0.0661563948+0.0744673908j,0.0722062141+0.1155661419j,0.0713968351+0.0599338338j,0.0667031929+0.1074760556j,0.1220085770+0.0064346530j,0.1749266535+0.0129636526j,0.1170747727-0.0230766181j,0.1685174108-0.0048449715j,0.0826382935-0.0060496498j,0.1124707237+0.0053869821j,0.0817230120-0.0232163891j,0.1164783090-0.0036038049j,0.0927193612-0.0403955467j,0.1269114465-0.0513237007j,0.0809706450-0.0687139556j,0.1230818704-0.0771318302j,0.0710723475+0.0698135123j,0.0909358561+0.1451876014j,0.0809439942+0.0554617681j,0.0906177536+0.1391956210j,0.0959066898+0.0020945349j,0.1691086441+0.0202627946j,0.0912353843-0.0236059800j,0.1672771275+0.0002661222j,0.0798281431-0.0423000120j,0.0939523950-0.0661619008j,0.0724682733-0.0618326664j,0.0925481096-0.0746160001j,0.0727504045-0.1033619046j,0.0597153604-0.1425861120j,0.0373718888-0.1287521720j,0.0329846852-0.1550845802j,0.0873150155+0.1248834282j,0.1162306890+0.1840707511j,0.1116453558+0.1114748120j,0.1259964556+0.1837135851j,0.1576105207+0.0138400141j,0.2307294011-0.0051120734j,0.1623619944-0.0320363790j,0.2333573848-0.0393533707j
9370,/m/0ddbjy4,Dredd,film film release date s. film film regional release date film release region,0.0810810626-0.0504838564j,0.0871759877-0.0423451513j,0.0946887210-0.0027699128j,0.0875890404+0.0044670245j,0.1394290924-0.0538112260j,0.1236338317-0.0236989781j,0.1101389825+0.0171979181j,0.0816017613+0.0258172005j,0.1112519205-0.0060823676j,0.0787055194+0.0655642226j,0.0862654075+0.0380696841j,0.0317089371+0.0718063936j,0.1551631987+0.0295373872j,0.0642582849+0.1052081063j,0.0802740902+0.0607824102j,0.0071857399+0.0705799982j,0.0720015988-0.0758843496j,0.1003317907-0.0729679540j,0.0928726643-0.0360130072j,0.1056996733-0.0228413008j,0.1529661566-0.0810604617j,0.1667447984-0.0391613320j,0.1228343695-0.0034184400j,0.1084090844+0.0224468336j,0.1278222799+0.0007402346j,0.0987065062+0.1062676758j,0.0950625613+0.0404454470j,0.0360119827+0.1000215486j,0.1781433523+0.0722238198j,0.0498011075+0.1779580116j,0.0800564215+0.0815649480j,-0.0143913114+0.0976608396j,0.0332246535-0.0733112916j,0.0385516137-0.0860533267j,0.0645950884-0.0606191941j,0.0657474995-0.0667620897j,0.0808660313-0.1310134977j,0.0830525458-0.1198314279j,0.0983662531-0.0763290599j,0.0868557915-0.0652156845j,0.0820872784-0.0137831280j,0.0847989991+0.0444525108j,0.0773131698+0.0134319142j,0.0556237176+0.0587933064j,0.1419773847+0.0030465901j,0.1001872197+0.0909869820j,0.0939750522+0.0303441919j,0.0449903272+0.0729731768j,0.0226738956-0.0885501876j,0.0398170725-0.1191711426j,0.0513176657-0.0816168711j,0.0676008463-0.0995912477j,0.0935012847-0.1557930410j,0.1240499914-0.1588649899j,0.1014267579-0.0949516296j,0.1119295359-0.0877227113j,0.1056378335-0.0048273001j,0.1203072816+0.0936177671j,0.0924089253+0.0209326968j,0.0734441578+0.0991482586j,0.1805044711+0.0564174093j,0.1049660519+0.1967527717j,0.1051147878+0.0609328337j,0.0338220745+0.1264006495j
14487,/m/09hljw,Tribal chief,people profession specialization of,0.1133544818+0.0727477893j,0.1021316573+0.0547000915j,0.0957698822+0.0422330834j,0.0907400995+0.0382078737j,0.1459440291+0.0283164866j,0.1435167789+0.0340625048j,0.1247635782+0.0227915086j,0.1321753263+0.0391490422j,0.1083891988+0.0209708549j,0.0712055042+0.0237247124j,0.0974072739+0.0029894186j,0.0715404376+0.0171697419j,0.1661710590+0.0329917520j,0.1215293333+0.0557914935j,0.1610887051+0.0298669524j,0.1268191785+0.0675372928j,0.1011310145+0.0579178631j,0.1125260219+0.0615102202j,0.0969844908+0.0433984213j,0.1133408695+0.0578847267j,0.1296291053-0.0113076828j,0.1645819843+0.0030516651j,0.1284234673-0.0034678630j,0.1763106436+0.0242093876j,0.0730961487+0.0243533105j,0.0608928613+0.0323200040j,0.0794701874+0.0162448063j,0.0700456277+0.0342395492j,0.1194295660+0.0129025467j,0.1145815998+0.0463917553j,0.1367623359+0.0225818604j,0.1346350610+0.0746932179j,0.0987593010-0.0036226385j,0.0772514939-0.0252420902j,0.0995674729-0.0058836220j,0.0846305490-0.0237282608j,0.0955076665-0.0544407852j,0.0804244429-0.0668887347j,0.1126670241-0.0455485731j,0.1090182066-0.0574003123j,0.1064136252-0.0202711727j,0.0668867230-0.0195548702j,0.1233710498-0.0296115298j,0.0864902511-0.0235147793j,0.1663414985-0.0459478609j,0.1254530698-0.0308302250j,0.2181400061-0.0351747312j,0.1809257120-0.0108376257j,0.0864575431+0.0058869603j,0.0899501219-0.0135114761j,0.1022119671+0.0107494071j,0.1152367741-0.0037492723j,0.0793008208-0.0575580746j,0.0886456519-0.0804749429j,0.1155727282-0.0537045933j,0.1482609212-0.0759630725j,0.0777424499+0.0071954303j,0.0651670471+0.0028481099j,0.1062119231+0.0095235091j,0.0943145752+0.0116555532j,0.1199127063-0.0269438960j,0.1186627150-0.0169189926j,0.1865550280-0.0096911490j,0.1934378594+0.0186708570j
9417,/m/0b1t1,London,people person place of birth,0.1152508482+0.0304212775j,0.0639402792-0.0052489270j,0.1223443896-0.0129105896j,0.0492987745-0.0283309072j,-0.0007786393-0.0849257633j,-0.0048608505-0.0434359126j,-0.0100937895-0.1377786398j,-0.0142499674-0.0624419525j,0.1470863670+0.0589054562j,0.0592071190+0.0080412701j,0.1711712033+0.0618199259j,0.0539989397-0.0008762877j,-0.0721581727-0.0884991139j,-0.0216620564-0.0268821009j,-0.0861743689-0.1725437492j,-0.0261643119-0.0412649252j,0.0592297576+0.1022687107j,0.0571126901+0.0480957367j,0.1631395519+0.0629571825j,0.0978009999+0.0011637087j,0.0067789275-0.1293091029j,-0.0053769299-0.0803820714j,-0.0172105916-0.1923256218j,-0.0273739994-0.1030756310j,0.0453619622+0.0827921107j,0.0351324379+0.0347881168j,0.1252568215+0.0552867651j,0.0604442172+0.0075016376j,-0.0860862359-0.1776018739j,-0.0337237753-0.0756231248j,-0.1378532797-0.2877618074j,-0.0553148352-0.0993424356j,0.0156167876+0.1306073517j,0.0081934240+0.0784265399j,-0.0000478742+0.1470139772j,0.0008479485+0.0729032010j,0.0651347488-0.0483385883j,0.0491213463-0.0201329309j,0.1447166800-0.0577910431j,0.0855580121-0.0159869008j,0.0907536969+0.1586807221j,0.0185823664+0.0749266967j,0.0334290043+0.2351245284j,-0.0083008520+0.0794808194j,-0.0316042565-0.0924160480j,0.0126310289-0.0348877087j,0.0597907230-0.1964779198j,0.0529750884-0.0427321792j,-0.0165838022+0.1010156721j,-0.0112777725+0.0779946223j,0.0102600884+0.1591522396j,0.0111325867+0.1034869775j,0.0323778503-0.0796744227j,0.0384200178-0.0534191169j,0.0932565778-0.1106357947j,0.0750521272-0.0629884079j,0.0335248560+0.0881795585j,0.0064524589+0.0583746657j,0.0625196099+0.1370045245j,0.0146890171+0.0745432973j,-0.0824698359-0.1141158789j,-0.0106120035-0.0693068579j,-0.0484547578-0.2452981472j,0.0239805970-0.1051509529j
4847,/m/02lvtb,Andy Williams,music genre artists,0.1182353273+0.0023755543j,0.1143827587-0.0293398649j,0.0988646746+0.0823309496j,0.1300286353+0.0020116679j,0.0717216656+0.0718793049j,0.0947427899+0.0189959835j,0.0156703144+0.1008969173j,0.0796880424+0.0349841565j,0.0893212110-0.1150745973j,-0.0045296531-0.1046906561j,0.1403955817-0.0432144217j,0.0219227336-0.1195835471j,0.1245276034+0.0408831984j,0.0830699652-0.0876813158j,0.0732241645+0.0952151194j,0.0984843597-0.0680829585j,0.0799972787+0.0442649536j,0.0637861416+0.0879045874j,-0.0015765838+0.0827825367j,0.0050345603+0.1222959757j,-0.0195381567+0.1056772321j,-0.0372255817+0.1104520038j,-0.0944546387+0.0461783782j,-0.0879790187+0.0987382829j,0.1143080220-0.1110003144j,0.0753350705-0.0815657675j,0.1323603392+0.0208924245j,0.1005637497-0.0285376012j,0.1047504470+0.1419456601j,0.1224457398+0.0717924088j,-0.0257193949+0.1459106207j,0.0851252005+0.1155240685j,0.1209359914-0.0516236052j,0.0783091486-0.0897709057j,0.1299812198-0.0200860761j,0.0599101372-0.1029156595j,0.1194974408+0.0154905748j,0.0914164931-0.0581490546j,0.1048122719+0.0346273147j,0.0580917932-0.0669840649j,-0.0120231733-0.1648336947j,-0.0772704259-0.0471612662j,0.0244847797-0.1538001597j,-0.0959878564-0.0334261581j,0.1221719757-0.0901285708j,-0.0425490215-0.1131388247j,0.1177558899-0.0542634204j,-0.0689008087-0.0921716839j,0.0935129523+0.0468600877j,0.0820212662+0.0637029260j,0.0414362177+0.0863701850j,0.0802742541+0.0817232132j,0.0075206491+0.1222336441j,0.0130365696+0.1170351207j,-0.0492553338+0.1118060201j,0.0235919040+0.1287121475j,0.0778562874-0.1691518724j,0.0130582079-0.0886130184j,0.1222617030-0.0861491114j,0.0178661179-0.0827323422j,0.1783197820+0.0699918270j,0.1142234281-0.0256589614j,0.1152877957+0.1119328737j,0.1184602529-0.0358929075j
11456,/m/0167bx,Hepatitis B,medicine symptom symptom of,0.0977327079+0.0196492411j,0.1009431556+0.0158300530j,0.1228443831-0.0043831365j,0.0941371471-0.0093121119j,0.1165576428-0.0461996160j,0.1286840588-0.0173524730j,0.0873697475-0.0795112103j,0.0795294493-0.0454400107j,0.0671449304+0.0507405475j,0.0755707473+0.0730330497j,0.1295859665+0.0418620668j,0.1124312729+0.0604671687j,0.0920486525-0.0344516151j,0.1279685646+0.0038983636j,0.0866737738-0.0853300840j,0.1138038784-0.0407313332j,0.0994695574+0.0176697392j,0.1329050064-0.0022651176j,0.1103662923+0.0000398614j,0.1069978029-0.0223520696j,0.0965201780-0.0959815681j,0.1365346760-0.1174863577j,0.0551905222-0.1000355035j,0.0622223169-0.0962040052j,0.0585906170+0.0520729646j,0.0959916115+0.0784005895j,0.1007661149+0.0480049476j,0.1182693020+0.0597131848j,0.0759609193-0.0601752400j,0.1457062662-0.0695335567j,0.0556856729-0.0899180919j,0.1009078696-0.0899427235j,0.0819709897-0.0062677222j,0.0899059251+0.0076710377j,0.0937343314-0.0110157384j,0.0775713027+0.0000834642j,0.0994318277-0.0672629625j,0.1246419325-0.0214719791j,0.0764271244-0.0768503696j,0.0768645853-0.0334285535j,0.0664011836+0.0750513300j,0.0431029648+0.1195006967j,0.1144750789+0.0992983207j,0.0596395209+0.1328775436j,0.1528352499-0.0186046641j,0.1677664071+0.0964924917j,0.1665506065-0.0620825812j,0.1611427516+0.0555965006j,0.0769212395-0.0032731690j,0.1088883802-0.0027278839j,0.0783304647-0.0011289199j,0.0832745209-0.0028240317j,0.0745657757-0.1015051082j,0.1328004003-0.1068916246j,0.0495018885-0.0881669670j,0.0693099648-0.0749632642j,0.0469687283+0.0685199723j,0.0514735691+0.1225842983j,0.0691372827+0.0873451829j,0.0538086742+0.1241933107j,0.1325197667-0.0514547005j,0.2248021662+0.0230725631j,0.1243837401-0.0741661489j,0.1773341447-0.0011121896j
4837,/m/0b44shh,Beginners,film film release date s. film film regional release date film release region,0.0463034362-0.0346535072j,0.0577916466-0.0441810936j,0.0431460626-0.0054999194j,0.0622548983+0.0001159683j,0.0709243640-0.0332264714j,0.1027592197-0.0299334005j,0.0557547808+0.0156897940j,0.0751250759+0.0467798561j,0.0583647974+0.0106472680j,0.0441126376+0.0795195401j,0.0496141501+0.0218963288j,0.0135126114+0.0855395123j,0.0699620321+0.0127405487j,0.0293854792+0.1083495617j,0.0504155159+0.0374637693j,-0.0312835574+0.0982191935j,0.0413579494-0.0873881280j,0.0396922976-0.0932155177j,0.0391688533-0.0700838938j,0.0560653731-0.0738201588j,0.0591017455-0.1087536812j,0.0889379233-0.1152035296j,0.0703795180-0.0728450865j,0.1162297577-0.0613230616j,0.0873769745+0.0392098017j,0.0481448472+0.1464888006j,0.0905468091+0.0273428746j,0.0505616628+0.1515285373j,0.1084241718+0.0263390690j,0.0449474677+0.1797362268j,0.1023655683+0.0348271243j,0.0062483177+0.1882680953j,0.0208350159-0.0520969294j,0.0158052407-0.0605172627j,0.0195831191-0.0300089307j,0.0285879355-0.0360467695j,0.0442176983-0.0683488846j,0.0598822609-0.0796119720j,0.0416958705-0.0256013535j,0.0666378662-0.0200285148j,0.0599158704+0.0265386701j,0.0507659502+0.1018271521j,0.0500306934+0.0170214176j,0.0383247919+0.0875458792j,0.0850215256+0.0343724638j,0.0445812121+0.1611821949j,0.0605270043+0.0347138122j,-0.0008883988+0.1308166683j,0.0146274157-0.1342557222j,-0.0265592914-0.1316949725j,-0.0113334041-0.0984706506j,-0.0229456052-0.1013166085j,0.0179350823-0.1901941150j,0.0021194853-0.2031434178j,0.0107232230-0.1304355264j,0.0293293633-0.1458561867j,0.0832353085+0.0915168077j,0.0284257252+0.2198154330j,0.0979709029+0.0427798554j,0.0782169998+0.1853840947j,0.1382942647+0.0987347737j,0.0346564129+0.3204512894j,0.1303849816+0.0550213233j,0.0484651402+0.2740831971j
359,/m/032nwy,Michael Brecker,award award ceremony awards presented. award award honor award winner,0.1056340486+0.0570189133j,0.0770096406+0.0714299530j,0.0501468107+0.1456666887j,0.0626687184+0.1091454029j,0.0778492019+0.1201785505j,0.0799348056+0.0549556464j,-0.0444015823+0.1269807220j,0.0441176891+0.0807334185j,0.1090998873-0.0405796096j,0.0443932414-0.1168358475j,0.1443662345+0.0590303689j,0.0958092064-0.1099985093j,0.0971539095+0.0445664153j,0.0562079214-0.0749566257j,0.0255424120+0.1027210429j,0.0763449073-0.0363824330j,0.0329726674+0.1236492395j,-0.0159302913+0.1329792887j,-0.0833388343+0.1041415855j,-0.0709043443+0.0863476321j,-0.1022599265+0.1628166884j,-0.0560748205+0.1463266015j,-0.1532623917-0.0296624210j,-0.0961460769+0.0441390201j,0.1217683926-0.0589643195j,0.0531319566-0.1093456075j,0.1181452125+0.0753606632j,0.0941291973-0.0392007902j,0.1148744449+0.0877271295j,0.0976313129-0.0425916314j,-0.0378818139+0.1128904745j,0.0635052323+0.0335492715j,0.1306037903+0.0240601376j,0.1358762681-0.0104658697j,0.1109553427+0.0536535978j,0.1276459843-0.0255928189j,0.0909601673+0.0531018600j,0.0865257978-0.0241101142j,0.0463292487+0.0580909029j,0.0706799775-0.0179522969j,0.0416472368-0.1577361524j,-0.1321799606-0.0663663745j,0.0975410715-0.1495080441j,-0.1500916928-0.0621226691j,0.1121558174-0.0638829246j,-0.0782960057-0.0739090145j,0.1122450307-0.0007693360j,-0.0639941469-0.0789422616j,0.1104316935+0.1295790970j,0.1387370378+0.1071111485j,0.0115668457+0.1104923561j,0.0750370026+0.0800368637j,-0.0131175742+0.1676178575j,0.0934829861+0.1277601570j,-0.0646165609+0.0514018014j,0.0244136024+0.0793387741j,0.0159451868-0.1417498738j,-0.0947684050-0.0503711142j,0.0682490245-0.0774565190j,-0.0569366142-0.0486971661j,0.1257308125-0.0314715542j,-0.0206278805-0.0881618187j,0.0623897873+0.0396598577j,0.0082877818-0.0524246469j
10784,/m/0bbz66j,Australians,people ethnicity people,0.1077876240-0.0023119948j,0.1055155993-0.0323807485j,0.1009546965-0.0330979005j,0.1279088855-0.0342254043j,0.1183525547-0.0168297980j,0.0990628079-0.0266197845j,0.0881602913-0.0488019362j,0.0994010046-0.0340970717j,0.1072519571-0.0216289461j,0.1334375441-0.0239130184j,0.0944053158-0.0183515176j,0.1434033364+0.0145281199j,0.1356855929-0.0547742583j,0.1509588659-0.0301697031j,0.0959706530-0.0474259220j,0.1387366205+0.0008821543j,0.0960019305+0.0396670885j,0.1051157713+0.0075356085j,0.1141462252-0.0219703354j,0.1427208185-0.0231050868j,0.1269905418-0.0013790037j,0.1048880517-0.0206559990j,0.0960882828-0.0747371241j,0.1085185036-0.0628344044j,0.0835800394+0.0355022661j,0.1054892093+0.0401086211j,0.0898585692+0.0106753297j,0.1274374872+0.0453761928j,0.1316166222-0.0140380478j,0.1378355622+0.0034175264j,0.0983628929-0.0492505021j,0.1401074976-0.0083833933j,0.1121057570+0.0422883555j,0.1112861410+0.0353899039j,0.1051329672+0.0023394045j,0.1209248602+0.0406713411j,0.1381267160-0.0509415418j,0.1144831479-0.0355772339j,0.0796870738-0.0782924220j,0.1051527113-0.0449412763j,0.0853858739+0.0632786825j,0.0818943679+0.0902886018j,0.0669720098+0.0464407131j,0.0578007512+0.1012890786j,0.1478065103-0.0261656307j,0.1416800916+0.0217766706j,0.0950774774-0.0312625878j,0.1175164729+0.0331429690j,0.1139625236+0.0597830005j,0.1146416292+0.0508003496j,0.1270673573-0.0166540910j,0.1523464322+0.0256372560j,0.1601215899-0.0831455961j,0.1320118606-0.0651597008j,0.0576845333-0.1442314088j,0.1070473045-0.1181117669j,0.0573384315+0.0795571208j,0.0532675609+0.0972279981j,0.0682425797+0.0504252389j,0.0642798394+0.0990643427j,0.1607387513-0.0157406647j,0.1488783211+0.0230711587j,0.1054916233-0.0612446889j,0.1434212625-0.0025009122j
14105,/m/015cl6,Medal of Honor,award award category winners. award award honor award winner,0.0886932015-0.0206741039j,0.0723377168-0.0050023012j,0.0913174525-0.0426894650j,0.0766822100-0.0294948779j,0.0833648071+0.0124059701j,0.0732087940+0.0239398852j,0.1021077707-0.0383368358j,0.0991789699-0.0285029933j,0.0822731555+0.0285681039j,0.0610817410+0.0273320377j,0.0959880948-0.0158703383j,0.0744058415-0.0131492065j,0.1020280868+0.0291887838j,0.0858249292+0.0331708044j,0.1211604029-0.0686777681j,0.1074591950-0.0616132021j,0.1314798743-0.0498975292j,0.1188164204+0.0327298082j,0.1070376560-0.0371815935j,0.1018301919+0.0205845963j,0.1146572307-0.0253561866j,0.1071934924+0.0478564091j,0.0992194563-0.0514388271j,0.1175505668+0.0089173457j,0.0977031887+0.0360783152j,0.0527134351+0.0699342638j,0.0860115290+0.0074940501j,0.0643739849+0.0402167812j,0.1132242382+0.0073390347j,0.0867712423+0.0635769963j,0.1021069437-0.0504286103j,0.1143426523+0.0027790347j,0.1272914112+0.0101728700j,0.1134690121-0.0257423911j,0.1313725710+0.0362025723j,0.1243396476-0.0150530906j,0.1028975993+0.0151009504j,0.1080125943-0.0154374726j,0.1302988827+0.0035725569j,0.1292673200-0.0467871316j,0.1168484762+0.0339837223j,0.1066611707-0.0098684421j,0.1278078556+0.0228807721j,0.1105051041-0.0332977921j,0.1289852560-0.0110671725j,0.1177358106-0.0556521490j,0.1441959292-0.0759111047j,0.0984272212-0.1329491735j,0.1976601779+0.0404386781j,0.1879709214+0.0777880177j,0.1290989369+0.0934491679j,0.1243711933+0.1082358584j,0.1492964625+0.0060232957j,0.1671972573+0.0410786420j,0.1356133819+0.0208962653j,0.1561742872+0.0419988111j,0.1271876544+0.0799898431j,0.1116427109+0.0908028707j,0.0908050835+0.0746527910j,0.0888878033+0.0758036301j,0.1448330879-0.0056631216j,0.1577522904+0.0145894997j,0.1335368454-0.0247166492j,0.1524919868-0.0219290182j
4497,/m/05sw5b,Recess: School's Out,film actor film. film performance film,0.0322862715-0.0557685792j,0.0406241789-0.0768290237j,0.0653612018-0.0239339340j,0.0838982686-0.0251199212j,0.0302303620-0.0860483199j,0.0665431023-0.0982454196j,0.0907414407-0.0012588282j,0.1038671806+0.0369897857j,0.0772690028-0.0149215264j,0.0925862268+0.0673925653j,0.0787557960+0.0355599783j,0.0288556758+0.1168130636j,0.1001437977+0.0049559623j,0.0566954538+0.1320847869j,0.0382615663+0.0925797820j,-0.0999553576+0.0936100706j,-0.0214172080-0.1009401083j,-0.0125650298-0.1273455769j,0.0387277193-0.0936235040j,0.0661867559-0.0980102196j,-0.0261704847-0.0989027843j,0.0144784860-0.1217653602j,0.0801758245-0.0675770715j,0.1168657914-0.0266389102j,0.1176698059-0.0326851308j,0.1298458576+0.1073003039j,0.1073616818+0.0298560224j,0.0368393324+0.1442705393j,0.1099330485+0.0122569129j,0.0316979773+0.1468569189j,0.0428567082+0.1009299904j,-0.1177147850+0.0852734447j,0.0032627215-0.0606387183j,-0.0243770219-0.0750824511j,0.0213346109-0.0442596003j,0.0126978522-0.0643127486j,-0.0049536126-0.1129119694j,-0.0129463840-0.1442831904j,0.0679087713-0.0495814830j,0.0894357041-0.0575417876j,0.0933123007+0.0166252125j,0.1091555655+0.0856258869j,0.0665904954+0.0382581577j,0.0465482771+0.0977824926j,0.1166543514+0.0540343039j,0.0601428226+0.1731478721j,0.0230310299+0.0883181766j,-0.0741427690+0.0977837592j,-0.0820513517-0.1235127151j,-0.1283831000-0.1246266440j,-0.0170255117-0.1003249511j,-0.0310984738-0.1197730377j,-0.0830978155-0.1590735614j,-0.0849998295-0.1961697787j,0.0602854714-0.1112662554j,0.0951972157-0.1143040583j,0.1605069041+0.0203332957j,0.1622036994+0.1561163962j,0.0962769985+0.0419475511j,0.0531259552+0.1301112920j,0.1296951920+0.0804887861j,0.0185872447+0.2046582103j,0.0150667895+0.1004243270j,-0.1020068005+0.0806429684j
132,/m/06151l,Freddy Rodriguez,award award nominee award nominations. award award nomination award nominee,0.1223558336+0.0848616734j,0.1062158197+0.0431770980j,0.0980981663+0.0687916875j,0.0777748302+0.0111170001j,-0.0589072742+0.1209349856j,0.0676340535+0.0881686881j,-0.0340521522+0.1214147881j,0.0762125030+0.0444352143j,0.1393957138-0.0364781469j,-0.0044523869-0.1652766913j,0.1306706369-0.0366773754j,-0.0236584321-0.1303021610j,-0.0456820838+0.1045933664j,0.0743932724-0.0241965726j,-0.0172451548+0.1160317957j,0.0523903519-0.0444182828j,0.0475464091+0.1259809136j,-0.0010984996+0.0894511491j,0.0361075103+0.0965136141j,0.0115040960+0.0628270954j,-0.1332816333+0.0884705037j,-0.0411084220+0.1136427447j,-0.0993222520+0.1005832106j,0.0072480710+0.0974366441j,0.1043503210-0.0577408262j,0.0413013585-0.1531860232j,0.0867551044-0.0519880652j,0.0111825839-0.1174825355j,-0.0028988412+0.0995136574j,0.0959050581-0.0270812828j,0.0202521663+0.0968566164j,0.0652855113-0.0469011143j,0.1573544443-0.0095923860j,0.1188545823-0.0576164499j,0.1297719330-0.0413090512j,0.0521914028-0.0771788582j,0.0189974476+0.1259842962j,0.1143391430+0.0101346048j,0.0713675395+0.1096777767j,0.0827185661-0.0528756455j,0.0294222534-0.1451539248j,-0.1928169876-0.0400263891j,-0.0115640629-0.1495215744j,-0.1560619622+0.0338130556j,0.0701193586+0.0826871768j,-0.0090708919-0.0875555798j,0.1146585047+0.0422465801j,-0.0561990589-0.0590603724j,0.1004578248+0.1018549427j,0.0581714399+0.0977346301j,0.1043494269+0.0638063848j,0.0757547319+0.0467458256j,-0.0848381892+0.1262526512j,0.0297432449+0.1270081997j,-0.0173484646+0.1473975778j,0.0933144316+0.0683581159j,0.0276870430-0.1294247508j,-0.1508067101-0.1463123411j,-0.0087449420-0.1209755391j,-0.1535443962-0.0520432591j,0.0784487799+0.0673527494j,0.0284476373-0.1181755811j,0.1074726954+0.0221851356j,-0.0413263477-0.0945209935j
13077,/m/026sb55,Alan Hume,film film cinematography,0.1366450340-0.0254474767j,0.1199785769-0.0182769820j,0.1147074625-0.0295115001j,0.1092391834-0.0241949856j,0.1679899246-0.0443739146j,0.1747884005+0.0035434170j,0.1192194670-0.0429663621j,0.1372302920-0.0078104828j,0.1370604932+0.0181498230j,0.1029182225+0.0432870835j,0.1245718375+0.0244702380j,0.0971683264+0.0476636514j,0.1387961656-0.0176747087j,0.1347268075+0.0518763140j,0.1100671589-0.0085369684j,0.1102517098+0.0470147021j,0.1108960807+0.0024038423j,0.0936559886-0.0015993682j,0.1092692688-0.0087648574j,0.0992629826-0.0117780883j,0.1651227027-0.0507821776j,0.1682437956-0.0155527480j,0.1328766793-0.0581237897j,0.1494353861-0.0297190845j,0.1119304001+0.0282717645j,0.0811664462+0.0393814258j,0.1178471223+0.0330985337j,0.0900502428+0.0463929772j,0.1377930641-0.0353312902j,0.1388939768+0.0263542775j,0.1259626001-0.0291361511j,0.1324910522+0.0266332421j,0.1578105092-0.0239032581j,0.1128741354-0.0217992589j,0.1170186251-0.0422665887j,0.0899753645-0.0361725576j,0.1601297557-0.0283661671j,0.1342198998+0.0022244975j,0.1002614498-0.0407593846j,0.0945683271-0.0177639853j,0.1318419278+0.0374960527j,0.0793012381+0.0362524241j,0.1126389354+0.0242786035j,0.0718684793+0.0275579821j,0.1115006059+0.0073335827j,0.0824322701+0.0416976549j,0.0799983144-0.0008914616j,0.0641204640+0.0253974330j,0.1454615742-0.0120867416j,0.1003487408-0.0198596809j,0.1253991276-0.0398910753j,0.0911259353-0.0404742509j,0.1724347472-0.0633391440j,0.1440564841-0.0342648700j,0.1175194010-0.0784030259j,0.1094826907-0.0548089109j,0.1260470450+0.0329421088j,0.0762923062+0.0270110909j,0.1246654540+0.0195481125j,0.0803520083+0.0198269375j,0.1265834719-0.0257122032j,0.1026208699+0.0148082096j,0.1020294055-0.0322852731j,0.0897624940+0.0018760730j
