entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
2749,/m/0379s,Gustave Flaubert,influence influence node influenced by,0.22414264,0.29964888,20.013885,5.3699555
9926,/m/09rfpk,War and Peace-GB,media common netflix genre titles,-0.42139328,-0.116905004,-46.02383,-0.085696355
9949,/m/0392kz,Aya Hisakawa,tv tv program regular cast. tv regular tv appearance actor,0.47011018,0.33108538,30.17479,7.3388996
14148,/m/048svj,Jagathi Sreekumar,people person gender,-0.14075185,0.31434315,4.4703803,7.1974764
13816,/m/03t28q,Word Records,music record label artist,-0.34320217,0.20078635,-6.280704,13.017585
14356,/m/01m59,Communism,user tsegaran random taxonomy subject entry. user tsegaran random taxonomy entry taxonomy,-0.14783432,0.33768374,3.405769,14.3701515
12743,/m/01z1c,Columbia,location location contains,-0.44339275,0.14429635,-23.996792,2.2874548
13423,/m/04j1n8,Guadeloupe national football team,sports sports position players. sports sports team roster team,-0.055006772,0.2205357,-12.264786,23.283682
2683,/m/03jqw5,Adam Goldberg,award award nominee award nominations. award award nomination award nominee,0.5272744,0.268659,35.546467,5.4603505
5096,/m/0ftlxj,33rd Academy Awards,award award category winners. award award honor ceremony,-0.10629074,-0.22871184,12.279626,-20.786297
13968,/m/02496r,County Monaghan,location location contains,-0.16699816,0.26127553,0.10480572,-6.4394035
9481,/m/02p7xc,Frank Skinner,people person profession,-0.32184833,0.25268698,-13.34911,12.736025
420,/m/02j71,Earth,base aareas schema administrative area administrative parent,0.3037241,-1.0800134,-2.7128618,-44.494358
5111,/m/09c6w,Hyderabad,people person places lived. people place lived location,-0.26622975,0.23688608,-2.2261708,-9.5377655
9433,/m/0dcz8_,Hellboy II: The Golden Army,film film other crew. film film crew gig film crew role,-0.57073885,-0.38347918,-54.40426,-10.977674
13876,/m/01mf49,Newburgh,location location contains,-0.21439989,0.29327035,-11.04406,4.759696
6149,/m/02nczh,Boys Don't Cry,award award category nominees. award award nomination nominated for,-0.47767454,-0.41210562,-48.96378,-13.22553
6498,/m/01j5ql,Courage Under Fire,film actor film. film performance film,-0.48041433,-0.53964293,-53.562206,-19.6605
11714,/m/018yv3,Cowpunk,music genre artists,-0.062669456,0.33652645,3.8597615,11.100196
3249,/m/03459x,Anaconda,film film other crew. film film crew gig film crew role,-0.3550185,-0.30992287,-45.136852,-11.286087
1245,/m/01vdm0,Electronic keyboard,music performance role track performances. music track contribution role,0.41627306,-1.387001,2.1827004,-47.630733
9700,/m/05qzv,Philip K. Dick,influence influence node influenced by,0.4372893,0.3199156,30.809683,12.6534605
11315,/m/0ff2k,Roald Dahl,influence influence node influenced by,0.121831715,0.36207837,21.078321,12.489115
10276,/m/0dbb3,Billie Holiday,music genre artists,0.34876606,0.20775747,41.40144,-1.8598286
3978,/m/028c_8,Catcher,sports sports team roster. baseball baseball roster position position,-0.006306961,-1.0000612,-37.66796,-26.359612
1669,/m/05rgl,Pacific Ocean,location location adjoin s. location adjoining relationship adjoins,-0.04522848,-0.19149533,-2.461234,-25.466766
11422,/m/06s1qy,Ronald Bass,award award nominee award nominations. award award nomination award,0.570734,0.27440476,33.280754,5.830521
12656,/m/05s9tm,Talent manager-GB,people person profession,-0.09788363,0.35084206,3.2083724,2.4119446
4941,/m/01s3vk,Edward Scissorhands,film film other crew. film film crew gig film crew role,-0.5125841,-0.062252402,-42.41454,-1.0626727
11210,/m/0kctd,Showtime,tv tv network programs. tv tv network duration program,0.16884576,0.35217386,18.973534,9.331161
9837,/m/07j9n,Thirty Years' War,military military conflict combatants. military military combatant group combatants,-0.3944015,0.17576283,-21.368675,2.2518187
13197,/m/07sqbl,Gaziantepspor,sports sports position players. sports sports team roster team,-0.46775424,0.1090861,-23.158709,-1.2958838
1983,/m/0266sb_,Celta de Vigo,sports sports position players. sports sports team roster team,-0.27160794,0.2859332,-13.984794,20.421114
13045,/m/0d5fb,Rugby School,education educational institution students graduates. education education student,-0.20165707,0.3170042,-3.1214926,3.7508073
9272,/m/0gp_x9,Santhanam,people person profession,-0.029202342,0.34431225,6.911626,16.370808
12822,/m/02lm0t,Kevin Garnett,sports pro athlete teams. sports sports team roster team,-0.09660675,0.22460705,3.6542501,22.675367
672,/m/01wmxfs,Jamie Foxx,award award nominee award nominations. award award nomination award nominee,0.7141088,0.063956976,48.61221,13.7534685
5688,/m/02q87z6,The Village,film actor film. film performance film,-0.4490766,-0.3749665,-49.258595,-14.96303
8728,/m/023t0q,Abbas Kiarostami,people person profession,0.5408125,0.20380175,33.9841,10.190075
7018,/m/04wzr,March,travel travel destination climate. travel travel destination monthly climate month,0.38706994,-0.91222435,4.0780363,-44.097473
10838,/m/0qf5p,Fairbanks,location hud county place place,-0.33394736,0.19373637,-11.362394,-13.629474
6071,/m/08z0wx,Gothic metal,music genre parent genre,-0.26141655,0.22633737,-15.618479,17.583366
1129,/m/053tj7,Inside Deep Throat,film film release date s. film film regional release date film release region,-0.58144313,-0.39606106,-54.06068,-9.691088
8289,/m/04jpg2p,Alice in Wonderland,film film other crew. film film crew gig film crew role,-0.44954157,-0.59358287,-56.35009,-20.905722
10609,/m/025vwmy,Garin Wolf,award award nominee award nominations. award award nomination award nominee,0.75147164,-0.11343625,61.540665,14.11031
5590,/m/01_s9q,Spelman College,location location contains,-0.26381457,0.19393766,-16.034494,-12.392954
207,/m/0t015,Iowa City,location location contains,-0.21052654,0.22604203,-6.810051,-10.661264
6882,/m/0ffgh,R. Kelly,award award nominee award nominations. award award nomination award,0.7111489,0.03224939,50.811813,1.9561156
13473,/m/03j_q,Haskell,common topic webpage. common webpage category,-0.4703058,0.12410885,-22.413305,-1.482957
8031,/m/02b19t,Burton Albion F.C.,sports sports position players. sports sports team roster team,-0.21964033,0.25750417,-17.026236,23.107544
1729,/m/07ymr5,Andy Samberg,base saturdaynightlive snl cast member seasons. base saturdaynightlive snl season tenure cast members,0.7940451,0.12079507,50.91005,9.70207
7102,/m/04t969,Peter Weller,award award nominee award nominations. award award nomination award nominee,0.5928269,0.18095517,43.757233,14.329083
5934,/m/012ykt,Michelle Yeoh,film actor film. film performance film,0.17843577,0.3524928,15.285598,4.5328503
10413,/m/06j8q_,Timothy Busfield,people person profession,0.26954302,0.3238932,29.01057,15.883979
7532,/m/0qtz9,Pine Bluff,location location contains,-0.378421,0.10787445,-10.363544,-13.232727
11588,/m/0djc3s,Pritam Chakraborty,music genre artists,-0.011535272,0.38387,8.753328,13.048067
2506,/m/01qdjm,Wayne Shorter,music artist track contributions. music track contribution role,0.75631106,0.10897297,50.988613,4.9101667
7135,/m/02qr3k8,Terror in the Aisles,film actor film. film performance film,-0.43675292,-0.6737759,-57.312702,-15.172529
2885,/m/0820xz,University of Nairobi,education educational degree people with this degree. education education institution,-0.30064774,0.114076376,-21.074875,-11.154757
12022,/m/07cj3,Topology,education educational institution students graduates. education education major field of study,-0.29365933,0.24428219,-10.51557,3.5002882
8548,/m/01wj5hp,KRS-One,people person profession,0.61330014,0.22367597,42.33974,7.7682743
10657,/m/02bzh0,Camberwell College of Arts,education educational institution students graduates. education education student,-0.3429318,0.1956721,-13.218157,-12.46685
4425,/m/02j69w,Dazed and Confused,film film release date s. film film regional release date film release region,-0.462016,-0.45162758,-53.042892,-13.029269
10091,/m/069z_5,Henry Corden,people person profession,-0.05996278,0.341951,6.3689346,5.9810114
13241,/m/01llj3,Lewisham,people person place of birth,-0.021184102,0.3476584,11.941517,15.472282
8817,/m/0sw0q,The Andy Griffith Show,tv tv program regular cast. tv regular tv appearance actor,-0.54394114,-0.052850664,-39.488255,-2.5279655
12691,/m/01rthc,College rock,music genre artists,-0.26984638,0.25908792,-9.9453745,0.5586053
7921,/m/06fq2,Rice University,sports professional sports team draft picks. sports sports league draft pick school,-0.35430354,0.18908495,-12.150829,-0.21060471
7616,/m/03np63f,The House of Mirth,film film release date s. film film regional release date film release region,-0.5480647,-0.35317397,-53.19774,-7.44641
7136,/m/018cqq,Organisation for Economic Co-operation and Development,organization organization member member of. organization organization membership organization,0.1651191,-0.33441508,13.343132,-3.68651
13528,/m/0jpkg,Waterloo,location location contains,-0.22914492,0.28765696,-9.432086,9.807936
11977,/m/030w19,The College of Wooster,education educational institution students graduates. education education major field of study,-0.24370353,0.26661962,-9.431351,4.4857745
9707,/m/01d650,University of Kent,education educational degree people with this degree. education education institution,-0.22359554,0.20416981,-6.0957513,-2.2560964
4397,/m/0499lc,John Patrick Shanley,award award nominee award nominations. award award nomination award,0.4234072,0.30054414,29.242182,8.647041
5280,/m/0c3zjn7,Real Steel,film film other crew. film film crew gig film crew role,-0.51679677,-0.32818115,-48.698063,-11.921247
4022,/m/02cbvn,Aligarh Muslim University,location location contains,-0.33453792,0.19948155,-21.83612,12.381805
1419,/m/02847m9,Shine a Light,film film personal appearances. film personal film appearance person,-0.26491868,0.04158169,-43.75994,2.9390037
4569,/m/04g2jz2,Primetime Emmy Award for Outstanding Television Movie,award award nominee award nominations. award award nomination award,0.23164916,-0.79851305,18.694105,-44.474735
7385,/m/03676,Guinea,location location adjoin s. location adjoining relationship adjoins,-0.03211865,-0.4732167,-3.108754,-27.977026
3995,/m/0d193h,Pearl Jam,award award nominee award nominations. award award nomination award,0.7375196,-0.10798496,52.749615,-2.5002885
12295,/m/01zst8,Windsor,location location contains,-0.40498555,0.18974078,-14.877758,6.998739
7613,/m/0f4hc,Pantothenic acid,food food nutrients. food nutrition fact nutrient,-0.13922234,-0.24668378,-26.15728,-15.366936
9336,/m/05hyzx,Gil Vicente F.C.,soccer football team current roster. soccer football roster position position,-0.17000724,0.3336922,2.91643,3.7838378
9999,/m/03qncl3,James G. Robinson,film film produced by,-0.00018960238,0.3538602,12.678463,11.740307
10947,/m/0fdtd7,Golden Reel Award,award award category winners. award award honor award winner,0.24373418,-0.14024335,18.708138,-36.11955
14173,/m/0125ny,Lake District,location location time zones,-0.4776513,0.09122139,-19.500683,-6.262631
5511,/m/067nv,Preacher,people person profession,-0.097764835,0.040581346,-9.475469,-5.2747188
470,/m/0lsxr,Crime Fiction,film film genre,0.3138798,-1.3598672,-2.0933933,-47.168365
8098,/m/02g5q1,Mortal Kombat: Annihilation,film film genre,-0.46190143,-0.029277682,-44.237118,0.6970799
5325,/m/01npcx,GoldenEye,film actor film. film performance film,-0.61064154,-0.34170404,-53.612682,-8.751412
2979,/m/02rff2,Georgetown University Law Center,education educational institution students graduates. education education student,-0.38947946,0.14626092,-17.531713,-3.6428711
7988,/m/01j5sd,Gabriel Byrne,film actor film. film performance film,0.20723566,0.34229064,22.221334,8.578597
3475,/m/01y0y6,Paul Reiser,award award nominee award nominations. award award nomination award nominee,0.27226406,0.34607667,27.859417,16.880352
5813,/m/0jmbv,Milwaukee Bucks,sports sports position players. sports sports team roster team,-0.26945907,0.22984356,-11.276751,-10.6687565
13071,/m/01mzwp,Russian Soviet Federative Socialist Republic,military military combatant military conflicts. military military combatant group combatants,-0.24753766,0.3005752,-6.7675357,3.6392078
4232,/m/01pj_5,Scary Movie,film actor film. film performance film,-0.51725227,-0.5590132,-53.791935,-18.641146
5576,/m/024rwx,Justice League,tv tv program regular cast. tv regular tv appearance actor,-0.22181351,0.26268786,-5.718429,14.840141
4581,/m/01vw8mh,Snoop Dogg,award award nominee award nominations. award award nomination award nominee,0.62361383,0.19634002,42.591476,3.055091
9767,/m/01fx4k,Women in Love,award award category nominees. award award nomination nominated for,-0.54697406,-0.58421767,-59.154606,-15.2183075
11488,/m/083my7,Stade de Reims,soccer football team current roster. soccer football roster position position,-0.07218172,0.2556551,-13.484493,24.591486
4526,/m/0n6kf,Don DeLillo,influence influence node influenced by,0.024922058,0.33630842,10.936305,17.042202
9106,/m/05nw9m,Pran Sikhand,people person places lived. people place lived location,0.063830614,0.27858293,16.720703,10.391217
166,/m/06dv3,Russell Crowe,award award nominee award nominations. award award nomination award nominee,0.87350994,-0.010046124,56.01068,12.549303
8464,/m/04swd,Moscow,location location contains,-0.2595772,-0.073150486,-6.3327928,-21.435133
3130,/m/01w272y,Raphael Saadiq,award award nominee award nominations. award award nomination award nominee,0.73984474,0.039497793,50.64246,1.3851062
1402,/m/0203v,Colin Powell,people person profession,0.50162905,0.24422222,34.390537,11.435582
3954,/m/01v3ht,University of Wales,education educational institution colors,-0.33863217,0.18103933,-15.646555,-6.9596076
11797,/m/0zdfp,Medford,location hud county place place,-0.33136344,0.1576522,-17.63772,-4.9373655
13993,/m/028mpr,Curitiba,location location contains,-0.13405694,0.31484646,-10.7251835,21.555454
14044,/m/01vrkm,Italian Renaissance,education educational institution students graduates. education education major field of study,-0.18289872,0.22057492,-18.116137,18.977457
9096,/m/09v4bym,Hong Kong Film Award for Best Cinematography,award award category nominees. award award nomination nominated for,0.06956824,-0.3463713,20.100986,-37.51448
12421,/m/0fvzz,Harrisburg,location location contains,-0.26326996,0.22318888,-5.9597692,-8.793637
3937,/m/070g7,Stargate,film film genre,-0.5144881,-0.25274885,-46.483685,-9.527793
11314,/m/015gm8,Hud,award award category nominees. award award nomination nominated for,-0.51457345,-0.5045708,-59.34321,-14.011607
7800,/m/02l3_5,Cloris Leachman,film actor film. film performance film,0.58764154,0.22943377,39.867336,9.32178
10582,/m/0r89d,Oxnard,people person places lived. people place lived location,-0.18380578,0.1558432,-6.3193617,-17.396797
11662,/m/03wjm2,The Hitchhiker's Guide to the Galaxy,film actor film. film performance film,-0.4715503,-0.5384875,-58.037666,-14.2566395
8041,/m/0jfqp,Chapel Hill,location location contains,-0.20861913,0.013983846,-5.5607066,-19.560898
7342,/m/05c4fys,Chris Nurse,sports pro athlete teams. sports sports team roster team,-0.15416832,0.32249343,4.2419596,8.588457
12991,/m/03t1s,Isle of Man,location location contains,-0.4115045,0.11133909,-22.053917,-8.034916
282,/m/0bl2g,Dustin Hoffman,film actor film. film performance film,0.6134686,0.23275179,39.229385,5.508273
1524,/m/0c3kw,Greg Bear,award award nominee award nominations. award award nomination award,0.31925672,0.343571,25.421816,11.458498
4820,/m/0gg5qcw,The Ides of March,film film release date s. film film regional release date film release region,-0.500965,-0.3126518,-48.86288,-8.729456
3630,/m/06jnvs,Greg Daniels,award award nominee award nominations. award award nomination award nominee,0.80676323,0.056043386,54.34741,10.374431
6625,/m/0k3hn,Essex County,location hud county place county,-0.28362888,0.14426231,-8.369232,-14.249483
11334,/m/08849,Yasser Arafat,people person profession,-0.11194001,0.27666456,-11.0830345,27.183834
3986,/m/05qg6g,Zoe Saldana,award award nominee award nominations. award award nomination award nominee,0.64548117,0.1744231,43.632225,12.9897585
5016,/m/09bx1k,Hugo Friedhofer,award award winner awards won. award award honor award winner,-0.0044946373,0.25623035,11.465733,18.011534
10878,/m/018gkb,Adrian Belew,music instrument instrumentalists,0.5826131,0.21211708,42.184414,1.0245773
9528,/m/034q81,"Panjab University, Chandigarh",education educational institution students graduates. education education major field of study,-0.34909695,0.20178044,-12.334787,-1.6239109
6046,/m/018ygt,Alec Baldwin,award award nominee award nominations. award award nomination award nominee,0.97145325,-0.16813597,58.92704,16.562986
7753,/m/0c8br,L. Sprague de Camp,education educational institution students graduates. education education student,-0.03704524,0.3746667,8.078594,11.974848
9068,/m/0jdr0,The Third Man,film film release date s. film film regional release date film release region,-0.5324328,-0.34594542,-52.43702,-6.0766463
8698,/m/08c6k9,The Fast and the Furious: Tokyo Drift,film film other crew. film film crew gig film crew role,-0.5596598,-0.3338195,-48.043995,-5.7960978
5632,/m/031rq5,Castle Rock Entertainment,film film production companies,0.52269703,-0.075525284,44.070232,21.92227
6971,/m/03s9v,Isaac Newton,influence influence node influenced by,0.6843507,0.21745688,44.3557,5.2193875
12221,/m/0njdm,Macomb County,location location adjoin s. location adjoining relationship adjoins,-0.38828576,0.09038186,-10.747764,-14.8697
9017,/m/016j2t,"Hank Williams, Jr.",music instrument instrumentalists,0.58178306,0.17353183,44.03892,0.558664
5419,/m/031y07,Anthony Quayle,film actor film. film performance film,0.20029157,0.360184,19.951286,14.113766
5764,/m/03fnnn,Willem II,soccer football team current roster. soccer football roster position position,-0.12191273,0.35046625,3.4030929,3.2140965
11515,/m/03gdf1,"Scottish Church College, Calcutta",education educational institution campus educational institution,-0.3432076,0.18799162,-13.691317,-0.0808085
7434,/m/01grr2,8th United States Congress,government legislative session members. government government position held legislative sessions,-0.23576231,-0.44474956,-38.582775,-23.510859
4438,/m/02xbyr,Tangled,film film release date s. film film regional release date film release region,-0.51227796,-0.171507,-49.121178,-5.3221617
5023,/m/07y9ts,57th Primetime Emmy Awards,award award ceremony awards presented. award award honor award winner,-0.13967265,0.014951229,12.358582,-19.854963
4118,/m/03xp8d5,James L. Brooks,award award nominee award nominations. award award nomination award nominee,0.8564298,-0.0028092265,54.98512,9.530695
3777,/m/03lq43,Jennifer Esposito,award award winner awards won. award award honor award winner,0.87888205,-0.20594954,59.1031,14.046857
1976,/m/0pyg6,Vanessa L. Williams,award award nominee award nominations. award award nomination award,0.71233934,0.1809498,47.3293,7.051629
11817,/m/01mylz,R. Lee Ermey,film actor film. film performance film,0.33260226,0.34953284,27.58379,9.688232
3155,/m/02bh9,Danny Elfman,film film music,0.76479894,-0.026609123,55.644917,2.762997
5169,/m/02jq1,Elvis Presley,music genre artists,0.7649751,0.11153805,48.112362,2.3335125
1958,/m/02_2v2,Agnes Nixon,award award nominee award nominations. award award nomination award nominee,0.8242573,0.021000862,54.328968,13.51596
12171,/m/025rw19,Iron,food food nutrients. food nutrition fact nutrient,-0.18179779,-0.05017662,-26.284372,-14.577788
8779,/m/02p86pb,Born on the Fourth of July,award award category nominees. award award nomination nominated for,-0.50431514,-0.47999245,-52.459217,-15.40047
12487,/m/0qxzd,Hayward,government government office category officeholders. government government position held jurisdiction of office,-0.3723855,0.11666703,-18.202612,-1.4488937
11307,/m/0349s,Greek Language,film film language,0.09451097,-0.8415233,2.102679,-43.158363
3033,/m/02j8nx,Mark Gatiss,people person profession,0.17490909,0.35378486,18.052149,6.684885
3138,/m/0jwmp,Brazil,film film release date s. film film regional release date film release region,-0.52627337,-0.20572203,-49.378002,-2.109923
3545,/m/063lqs,Hogan Sheffer,award award winner awards won. award award honor award winner,0.5350531,0.18757725,38.931988,16.412699
12101,/m/0fttg,Montgomery,location location contains,-0.3561772,0.06124395,-12.156138,-15.727097
7933,/m/026wlxw,Get Smart,film actor film. film performance film,-0.37539154,0.024054646,-46.26116,1.577492
4530,/m/0315w4,The Cell,film film other crew. film film crew gig film crew role,-0.46809328,-0.13348302,-43.19003,-4.654994
11871,/m/03yf4d,Butch Hartman,people person profession,0.027896643,0.37519103,10.073703,11.8223505
9659,/m/024lt6,Rushmore,film film release date s. film film regional release date film release region,-0.5812919,-0.30649847,-50.708,-8.063441
12455,/m/01qcx_,Astoria,people person place of birth,-0.079492554,0.17525911,-0.1602615,-8.032252
8595,/m/01d_4t,Casey Kasem,people person profession,0.0009611547,0.25918514,6.0049806,21.186363
9777,/m/0xszy,Elizabeth,location location adjoin s. location adjoining relationship adjoins,-0.30583215,0.019850314,-6.675505,-21.944654
4636,/m/031x2,Falklands War,time event locations,-0.25577682,0.28961605,-5.682024,6.66486
1647,/m/01c58j,Bob Clampett,people person profession,-0.10519622,0.35222238,1.816735,7.054202
3180,/m/03_r_5,Tunisia national football team,soccer football team current roster. soccer football roster position position,-0.14635982,0.3374195,-12.190388,21.02496
4853,/m/0149xx,Mstislav Rostropovich,award award winner awards won. award award honor award winner,0.4672413,0.28604484,30.432413,5.4168615
3727,/m/0pd6l,Nicholas and Alexandra,film film genre,-0.49197668,-0.3858713,-47.783783,-13.03449
5912,/m/08bqy9,Feroz Khan,people person profession,0.24712615,0.3462087,20.327961,9.971739
2939,/m/04k3r_,Philippines national football team,sports sports team colors,-0.05664085,0.31177026,-8.432915,25.488205
4952,/m/025mbn,Grammy Award for Best Instrumental Arrangement,award award category winners. award award honor award winner,0.43181878,-0.46365625,18.728987,-39.29942
231,/m/042l3v,Herbert Ross,award award nominee award nominations. award award nomination award,0.45805126,0.3193208,31.637814,6.4720125
11600,/m/049k4w,Right fielder,sports sports team roster. baseball baseball roster position position,0.007654175,0.17684925,8.500924,15.316838
13686,/m/05ys0ws,1982 Berlin International Film Festival,film film film festivals,-0.33089983,0.17946851,-6.3378224,16.812704
2073,/m/04gcd1,Brad Bird,people person profession,0.62713736,0.23455381,43.96518,5.635832
4494,/m/01fpfn,Unitary state,location country form of government,0.32908887,-1.1108613,0.56520253,-50.123703
745,/m/0pz7h,Tina Fey,award award nominee award nominations. award award nomination award nominee,0.87136835,-0.06516898,57.989075,10.223913
893,/m/092vkg,Capote,award award category nominees. award award nomination nominated for,-0.4625209,-0.8151531,-59.949562,-20.717009
9066,/m/01rv7x,Tamil,people ethnicity people,-0.079140484,0.30523735,0.68026507,-5.5935903
4786,/m/06wm0z,Zac Efron,award award nominee award nominations. award award nomination award nominee,0.7938041,0.07307047,50.97041,11.963047
11426,/m/03f0qd7,Pitbull,music genre artists,0.44596893,0.28412038,39.672928,-1.1119943
13637,/m/02mv9b,Paul Frees,people person profession,0.021091208,0.295996,10.217112,18.69325
10450,/m/0mlw1,Whatcom County,location location adjoin s. location adjoining relationship adjoins,-0.11616708,0.32880384,5.783207,5.0431633
12333,/m/047jhq,Juhi Chawla,people person profession,-0.005774826,0.34429115,8.852043,14.633864
8042,/m/01r0t_j,Les Fradkin,music artist contribution. music recording contribution performance role,0.68493843,0.047941864,49.522434,0.36329904
1680,/m/01gq0b,Claire Danes,award award nominee award nominations. award award nomination award nominee,0.8378711,0.007855833,51.238407,12.164686
200,/m/016clz,Alternative rock,music genre artists,-0.3126107,0.22112459,-10.796829,12.507467
9405,/m/0h95b81,Top Chef,media common netflix genre titles,-0.50118655,0.024337173,-37.384308,-1.6934686
4658,/m/01d0fp,Kim Basinger,award award nominee award nominations. award award nomination award nominee,0.7198988,0.039035082,50.493286,6.117409
7690,/m/0ymb6,"St Edmund Hall, Oxford",location location contains,-0.4097054,0.050051212,-20.529825,-3.4438756
7843,/m/03j149k,Method Man,award award nominee award nominations. award award nomination award nominee,0.0039315224,0.35568005,7.769816,5.090109
7216,/m/0lbp_,Arlington National Cemetery,people deceased person place of burial,-0.1888143,0.11648542,-11.138785,-7.957937
5582,/m/013w2r,Styx,music performance role regular performances. music group membership group,0.31849813,0.18381077,42.259823,-2.7075994
3020,/m/0vzm,Austin,people person places lived. people place lived location,0.0813719,-0.88279843,-8.092227,-28.530945
841,/m/01d5z,Boston Red Sox,sports professional sports team draft picks. sports sports league draft pick school,-0.3003341,0.22714496,-17.37717,18.222486
4136,/m/0j7v_,Commonwealth of Nations,organization organization member member of. organization organization membership organization,0.023869693,-0.68552357,2.7058327,-40.130535
7827,/m/0jch5,San Juan County,location location adjoin s. location adjoining relationship adjoins,-0.4419242,0.03409505,-22.008865,-5.5461397
1869,/m/02zmh5,Max Martin,award award nominee award nominations. award award nomination award nominee,0.07737211,0.34694773,13.554814,11.604746
1070,/m/0gjvqm,Viola Davis,award award nominee award nominations. award award nomination award nominee,0.78153455,0.062393546,53.80369,13.096593
6565,/m/027rqbx,"Baltimore-Towson, MD Metropolitan Statistical Area",location location contains,-0.44550532,0.11416316,-19.333002,3.4354367
8056,/m/0697kh,Damon Lindelof,award award winner awards won. award award honor award winner,0.8233645,-0.07485062,57.823986,13.626549
1213,/m/04y79_n,Nelsan Ellis,award award nominee award nominations. award award nomination award nominee,0.8101022,0.0075411797,56.803238,15.379462
9453,/m/01wxdn3,David J,music artist track contributions. music track contribution role,0.3568197,0.32809657,27.665674,7.4661126
10312,/m/01kt_j,CSI: Crime Scene Investigation,tv tv program regular cast. tv regular tv appearance actor,-0.3795426,-0.23842451,-45.198795,-10.385701
11246,/m/05w1vf,Stephen Tobolowsky,film actor film. film performance film,0.354768,0.34511894,29.106524,9.508602
878,/m/02hxc3j,Romanian Language,film film language,-0.22258316,0.108014286,1.3952516,-11.282696
2485,/m/081_zm,Menahem Golan,film film produced by,0.54615504,0.24811393,34.820362,7.544184
2444,/m/06w6_,Sarah Michelle Gellar,base popstra celebrity friendship. base popstra friendship participant,0.52564853,0.21728987,37.963444,13.221738
13289,/m/037n97,Smooth jazz,music genre artists,-0.26112986,0.13970584,-17.329702,21.087315
9221,/m/0bdg5,Bath,people person places lived. people place lived location,-0.40067047,0.061847568,-14.2185135,-17.309267
13866,/m/0gsl0,North Island,location location contains,-0.355354,0.24720162,-12.263509,7.970403
1395,/m/02p21g,Kathy Griffin,influence influence node influenced by,0.3952852,0.32923055,27.914747,9.5213375
4066,/m/0cnl09,Leslie David Baker,award award nominee award nominations. award award nomination award nominee,0.85455024,-0.40669185,61.67595,15.712258
1940,/m/01dnws,Bouzouki,music performance role regular performances. music group membership role,0.31959027,-1.378199,2.421856,-47.709957
9143,/m/0f7hw,Coming to America,film actor film. film performance film,-0.4158002,-0.40059376,-48.182854,-15.143157
12524,/m/0ckf6,West Ham United F.C.,sports pro athlete teams. sports sports team roster team,-0.23467998,0.19362551,-18.46079,22.344732
6818,/m/0f67f,Kalamazoo,location location contains,-0.32707757,0.17901433,-9.905524,-4.0329037
9933,/m/025y9fn,David Nutter,award award nominee award nominations. award award nomination award nominee,0.5511161,0.21241486,38.346783,9.531601
9766,/m/09tcg4,Angela's Ashes,film film release date s. film film regional release date film release region,-0.5274746,-0.55184084,-54.883057,-15.950877
12955,/m/02b0yz,Colchester United F.C.,soccer football team current roster. sports sports team roster position,-0.37381417,0.20693213,-15.577296,12.480331
10132,/m/06jz0,Rob Reiner,award award nominee award nominations. award award nomination award,0.46937925,0.27586097,36.72391,9.444653
3697,/m/01vrkdt,Wendy Melvoin,music genre artists,0.6533288,0.048137367,49.45097,6.1612043
12708,/m/09hyvp,FC Metalurh Zaporizhya,soccer football team current roster. soccer football roster position position,-0.20381276,0.2638951,-2.814664,20.80655
8561,/m/0grw_,International IMPAC Dublin Literary Award,award award nominee award nominations. award award nomination award,0.32916555,-0.097926944,19.015324,-35.59689
13719,/m/01cd7p,John Newbery Medal,award award category winners. award award honor award winner,-0.14313982,0.3320775,4.771796,12.132153
7381,/m/02f8zw,University of Buenos Aires,education educational degree people with this degree. education education institution,-0.2879023,0.019673288,-17.609447,-18.18274
7253,/m/01yvvn,Designated hitter,sports sports position players. sports sports team roster team,-0.024734661,0.17130059,9.3637905,23.232718
4871,/m/013d7t,Shreveport,people person places lived. people place lived location,-0.2733078,0.00579679,-13.595865,-19.053484
9642,/m/03yk8z,Jennifer Ehle,award award winner awards won. award award honor award winner,0.6575215,0.2199372,40.04458,5.3301625
7025,/m/031786,Harry Potter and the Goblet of Fire,film actor film. film performance film,-0.46192294,-0.6582346,-56.783356,-18.554268
5003,/m/01drsx,Disaster Film,film film genre,-0.11628963,-0.6853864,-8.646374,-44.69437
9316,/m/0rrwt,Sarasota,people person places lived. people place lived location,-0.2865479,-0.0533188,-8.621819,-20.785446
10174,/m/0162b,Bangladesh,olympics olympic sport athletes. olympics olympic athlete affiliation country,0.11488489,-0.57467335,-2.8331714,-28.521349
986,/m/06gmr,Rio de Janeiro,people person place of birth,-0.4684481,0.07463187,-21.436623,-6.9183455
9988,/m/06196,Prometheus Hall of Fame Award,award award nominee award nominations. award award nomination award,0.249994,0.13011414,5.65188,-11.862363
12125,/m/0mmpm,Kitsap County,location location adjoin s. location adjoining relationship adjoins,-0.28210038,0.23536438,-18.676414,15.792713
1625,/m/03z5xd,95th United States Congress,government legislative session members. government government position held legislative sessions,-0.2181332,-0.62463254,-39.07094,-24.156525
12496,/m/01l5t6,Librarian,people person profession,-0.054632023,-0.12276232,3.1665132,-6.9224563
3404,/m/02681xs,Latin Grammy Award for Album of the Year,award award nominee award nominations. award award nomination award,0.060856573,-0.557433,20.08657,-39.16259
